device_changed,location_changed,time_since_registration,order_value,orders_last_30min,failed_mpin_count_24hr,login_count_today,label,category
False,False,4,72166.19,1,0,2,anomaly,new_account_large_order
False,False,484,24265.68,0,1,1,normal,
False,False,443,30321.87,1,1,1,normal,
False,False,1234,5885.07,1,1,1,normal,
False,False,689,13694.93,0,1,2,normal,
False,False,585,10301.47,2,0,4,normal,
False,False,868,30062.47,3,1,4,normal,
False,False,231,25891.33,2,0,1,normal,
False,False,1891,12381.67,4,1,4,normal,
True,False,1696,38786.33,1,0,2,normal,
False,False,901,29479.53,1,1,4,normal,
False,False,1465,17013.93,2,0,2,normal,
False,False,1579,27581.92,3,0,4,normal,
True,False,282,11178.76,2,1,5,normal,
False,False,959,18524.07,2,1,5,normal,
False,False,1860,7540.75,2,1,2,normal,
False,False,1657,38957.25,2,1,1,normal,
False,False,1385,34826.45,4,1,3,normal,
False,False,279,34075.26,2,0,2,normal,
False,False,1542,22546.59,0,1,4,normal,
False,False,1939,12676.56,2,1,1,normal,
False,False,566,26942.96,1,0,4,normal,
False,True,648,117975.71,0,7,3,anomaly,failed_mpin_then_large_order
False,False,1488,35833.12,2,1,4,normal,
False,False,803,10175.28,0,0,5,normal,
False,False,469,31646.17,3,0,5,normal,
False,False,1510,7746.31,4,0,2,normal,
False,False,92,4345.89,4,1,4,normal,
False,False,1454,7454.52,1,1,1,normal,
False,False,795,34206.75,0,0,4,normal,
False,False,414,14296.41,3,1,4,normal,
False,False,101,35926.65,3,0,4,normal,
False,False,751,890.74,2,0,5,normal,
False,False,738,21056.08,2,0,5,normal,
False,False,360,1179.08,3,1,3,normal,
False,False,841,28156.22,1,1,5,normal,
False,False,691,14396.29,4,0,3,normal,
False,False,546,26302.66,0,1,4,normal,
False,False,1275,26082.71,0,1,5,normal,
False,False,1281,2538.9,1,1,4,normal,
False,False,1493,32429.58,1,1,1,normal,
False,False,883,33915.86,3,0,3,normal,
False,False,1602,19006.47,1,0,4,normal,
False,False,1408,5571.17,0,1,1,normal,
False,False,593,9407.11,1,1,5,normal,
False,False,1814,22641.9,3,0,2,normal,
False,False,584,10985.45,3,0,4,normal,
True,False,4,64897.16,1,0,1,anomaly,new_account_large_order
False,False,1413,20974.08,1,0,5,normal,
False,False,455,2905.38,1,1,2,normal,
False,False,1871,18020.71,0,1,5,normal,
False,False,474,4373.53,3,0,4,normal,
False,False,848,26696.33,3,0,2,normal,
False,False,250,5225.18,4,1,4,normal,
True,False,187,39237.08,4,1,4,normal,
False,False,365,12530.98,3,0,2,normal,
False,False,1727,11118.68,1,0,1,normal,
False,False,608,24078.42,1,0,3,normal,
False,False,872,24058.16,3,1,5,normal,
False,False,924,34136.59,0,0,5,normal,
False,False,1702,24251.78,3,0,1,normal,
False,False,1667,34672.84,1,0,1,normal,
False,False,130,741.71,4,0,1,normal,
False,False,1412,32842.31,2,1,4,normal,
False,False,1565,2721.4,1,1,1,normal,
False,False,57,39068.62,3,0,4,normal,
False,False,128,23713.48,0,0,1,normal,
False,False,56,26368.41,4,1,4,normal,
False,False,1742,37841.84,0,1,1,normal,
False,False,257,2386.1,3,1,1,normal,
False,False,1937,20898.35,4,1,1,normal,
False,False,1931,17284.47,0,1,4,normal,
False,False,841,28419.58,0,0,4,normal,
False,False,1572,8648.06,2,0,4,normal,
False,False,1378,4193.37,3,1,5,normal,
False,False,1209,14523.91,0,1,2,normal,
False,False,420,4055.54,4,0,3,normal,
False,False,791,23650.15,3,0,1,normal,
False,False,1931,1337.49,1,0,1,normal,
True,False,1613,12824.2,0,0,3,normal,
False,False,1968,27935.02,1,0,5,normal,
False,False,1122,4445.18,2,1,3,normal,
False,False,133,30987.56,1,1,2,normal,
True,False,1658,22335.43,4,0,1,normal,
False,False,1185,28320.54,1,1,5,normal,
True,False,1574,25725.66,3,1,1,normal,
False,False,1972,4864.14,3,0,5,normal,
False,False,527,10821.46,4,1,5,normal,
False,False,601,2295.09,4,0,2,normal,
False,False,1542,9613.49,4,0,5,normal,
False,False,102,4433.2,3,0,1,normal,
False,False,955,9179.25,0,1,2,normal,
False,False,374,8190.67,1,0,2,normal,
False,False,623,20339.61,4,0,2,normal,
False,False,1420,15860.7,0,1,4,normal,
False,False,21,12363.19,1,0,3,normal,
False,False,1423,31306.23,0,1,3,normal,
False,False,489,8837.7,1,0,1,normal,
False,False,784,5323.51,4,1,2,normal,
False,False,953,17524.73,1,0,4,normal,
False,False,863,27819.33,2,0,2,normal,
False,False,787,38116.22,0,0,5,normal,
False,False,907,18122.82,0,1,2,normal,
False,False,323,32478.71,2,1,1,normal,
False,False,798,12040.8,1,1,4,normal,
False,False,953,1397.04,2,1,4,normal,
False,False,1015,19509.17,4,0,3,normal,
False,False,1576,6225.55,3,1,1,normal,
False,True,1645,27462.65,2,0,2,normal,
False,False,1823,21835.63,0,1,1,normal,
False,False,677,23696.66,0,1,1,normal,
False,False,749,22732.91,4,1,3,normal,
False,False,949,20947.45,0,0,5,normal,
False,True,1249,22031.39,4,0,4,normal,
False,True,1043,18512.38,0,1,4,normal,
False,False,275,2325.7,4,0,5,normal,
False,False,193,25182.9,2,1,1,normal,
False,False,1985,28019.26,2,1,1,normal,
False,False,1755,37515.56,1,0,3,normal,
False,False,579,129720.06,0,6,1,anomaly,failed_mpin_then_large_order
False,False,1036,961.08,1,1,2,normal,
False,False,1326,3587.28,2,0,1,normal,
True,False,534,29002.96,0,1,1,normal,
False,False,218,14470.31,4,1,5,normal,
False,False,1467,19918.98,4,1,5,normal,
False,False,909,5779.7,2,0,5,normal,
False,False,475,1216.11,0,1,2,normal,
False,False,980,18255.53,2,0,2,normal,
False,False,908,5394.69,4,1,4,normal,
False,False,143,8385.34,18,1,2,anomaly,unusual_trading_velocity
False,False,449,6271.69,0,0,1,normal,
False,False,1185,17076.22,0,1,4,normal,
False,False,235,19137.71,0,1,4,normal,
False,False,1023,38168.48,4,0,4,normal,
False,False,1723,24672.33,3,1,4,normal,
False,False,1463,22631.3,2,0,1,normal,
False,False,1709,14859.46,3,0,1,normal,
False,False,123,9113.7,2,1,2,normal,
False,False,1908,31456.28,3,0,5,normal,
False,False,1355,11534.73,1,1,5,normal,
False,False,944,35533.15,2,0,4,normal,
False,False,722,30966.34,3,0,4,normal,
True,True,395,186186.92,0,1,1,anomaly,account_takeover
False,False,66,7505.33,3,0,2,normal,
False,False,58,18810.31,4,0,2,normal,
False,False,86,2196.06,14,0,2,anomaly,unusual_trading_velocity
False,False,1680,3935.83,0,0,2,normal,
False,False,1100,31715.77,0,1,3,normal,
False,False,728,36065.03,4,0,3,normal,
False,False,1197,6590.67,4,1,5,normal,
False,True,1378,12952.58,4,1,1,normal,
False,False,1850,5278.17,1,0,5,normal,
False,False,1869,19005.09,4,1,4,normal,
False,False,1677,26540.39,1,0,5,normal,
False,False,700,6416.75,3,0,1,normal,
False,False,1941,6014.87,1,0,5,normal,
False,False,1807,36377.89,4,1,2,normal,
False,False,1394,12851.93,0,0,1,normal,
True,False,870,35277.43,2,1,4,normal,
False,False,744,38281.85,4,0,5,normal,
False,False,1693,4581.53,2,0,3,normal,
False,True,778,20760.4,3,0,2,anomaly,impossible_location_change
False,False,656,35960.59,1,1,5,normal,
False,False,1040,32619.8,4,1,2,normal,
False,False,881,32767.81,0,0,4,normal,
False,False,446,19867.94,2,0,5,normal,
False,False,1437,31601.91,2,1,2,normal,
True,False,1760,17469.07,1,0,5,normal,
False,False,370,34584.49,4,0,5,normal,
False,False,376,12874.16,0,0,1,normal,
False,False,1541,7551.56,4,1,2,normal,
False,False,1576,13847.86,1,0,4,normal,
True,False,913,12212.02,0,1,5,normal,
False,False,1694,14791.65,2,1,4,normal,
False,False,1690,39908.5,2,1,3,normal,
False,False,0,50906.12,3,0,2,anomaly,new_account_large_order
False,False,39,30945.28,3,1,1,normal,
False,True,85,28275.25,0,1,3,normal,
False,False,685,32284.58,0,1,2,normal,
False,False,226,30254.62,4,0,1,normal,
False,False,281,1177.26,1,1,4,normal,
False,False,1137,4129.75,0,1,5,normal,
False,False,510,8754.94,1,0,1,normal,
True,False,1409,9729.65,3,0,5,normal,
False,False,560,9450.0,3,0,4,normal,
False,False,1399,12385.43,3,1,1,normal,
False,False,1313,37470.79,4,1,2,normal,
False,False,1214,30184.79,1,1,5,normal,
False,False,1801,3981.61,1,1,1,normal,
False,True,1146,17300.56,4,1,5,normal,
False,False,872,10392.37,1,0,1,normal,
True,True,591,97959.0,2,1,1,anomaly,account_takeover
False,False,59,34917.82,0,0,5,normal,
False,False,24,17655.98,2,1,4,normal,
False,False,1533,18022.2,1,0,2,normal,
False,False,1449,33708.58,1,1,1,normal,
False,False,643,33365.93,2,1,3,normal,
False,False,899,9528.89,0,1,2,normal,
False,False,289,20571.69,1,0,4,normal,
False,False,1727,28462.86,1,1,3,normal,
False,False,193,1129.24,2,0,4,normal,
False,False,1611,22555.29,1,0,2,normal,
False,False,1572,17696.52,2,0,1,normal,
False,False,1927,39597.91,0,0,4,normal,
False,False,323,5757.92,4,0,3,normal,
False,False,966,15905.86,3,0,2,normal,
True,False,748,22002.81,1,1,4,normal,
False,False,684,15021.91,4,1,5,normal,
False,False,1552,1725.68,1,0,1,normal,
False,False,32,11203.0,0,0,1,normal,
False,False,522,39331.92,0,0,1,normal,
False,False,906,4424.78,2,0,4,normal,
False,False,1262,23556.39,4,1,2,normal,
False,False,1305,36185.09,4,1,5,normal,
False,False,1015,15114.06,0,0,4,normal,
False,False,585,1913.35,4,1,4,normal,
False,False,605,12016.9,1,0,5,normal,
False,False,1842,8807.22,4,0,1,normal,
False,False,1810,2222.97,2,0,4,normal,
False,False,1008,8828.79,4,1,4,normal,
False,False,1752,33379.79,2,1,5,normal,
False,False,318,6947.56,0,0,3,normal,
True,False,1895,3893.99,1,0,3,normal,
False,False,388,7215.47,1,1,5,normal,
False,False,1800,11218.22,2,0,4,normal,
False,False,1561,16535.35,2,0,1,normal,
False,False,1843,35246.56,3,0,5,normal,
False,False,1370,5862.38,4,1,1,normal,
False,False,822,39633.64,1,1,5,normal,
False,False,1526,31480.0,2,0,4,normal,
False,False,206,3534.67,0,1,3,normal,
False,False,339,5843.2,3,1,5,normal,
False,False,1850,30821.13,4,1,4,normal,
False,False,735,16226.89,2,0,2,normal,
False,False,572,18091.54,2,1,5,normal,
False,False,1857,14072.31,2,0,3,normal,
True,False,1730,19880.33,0,0,1,normal,
False,False,491,24279.93,3,1,1,normal,
False,False,615,12630.38,4,0,2,normal,
False,False,1302,15608.24,2,0,3,normal,
False,False,345,2352.15,4,1,5,normal,
False,False,839,19581.3,4,0,5,normal,
False,False,1200,2444.86,2,1,3,normal,
False,False,1962,26414.18,4,1,2,normal,
False,False,1731,6873.98,0,0,2,normal,
False,False,471,39577.77,2,1,1,normal,
False,False,1625,26422.38,4,1,1,normal,
False,False,1599,6249.77,0,1,3,normal,
False,False,554,19258.15,4,1,5,normal,
False,False,1766,34327.73,3,0,4,normal,
False,False,1151,9752.06,3,0,2,normal,
False,False,1645,9305.0,4,1,1,normal,
False,False,625,24459.35,2,1,4,normal,
False,True,575,1355.73,4,1,4,normal,
False,False,371,14540.04,2,1,5,normal,
False,False,736,15605.37,2,0,5,normal,
False,False,1090,23311.42,2,1,1,normal,
False,False,204,33815.12,1,0,2,normal,
False,False,124,14974.3,4,1,1,normal,
False,False,1094,26449.17,1,1,2,normal,
False,False,1962,24264.78,2,0,5,normal,
False,False,934,13096.92,2,0,1,normal,
False,False,301,22111.37,2,0,1,normal,
False,False,1744,29314.49,0,1,4,normal,
True,False,662,603.84,2,1,2,normal,
False,False,1712,12766.31,3,1,3,normal,
False,False,286,18968.98,2,0,4,normal,
False,False,1898,4465.71,0,1,5,normal,
False,False,390,14948.82,1,1,1,normal,
False,True,670,23946.54,0,0,4,anomaly,impossible_location_change
True,False,1510,1757.73,2,1,2,normal,
False,False,1426,26576.59,3,0,4,normal,
False,False,1581,15598.34,1,0,3,normal,
False,False,20,715.05,3,1,5,normal,
False,False,1477,39860.01,2,0,5,normal,
False,False,1417,16360.8,1,1,3,normal,
False,False,1926,25737.87,4,0,3,normal,
False,False,913,16175.99,2,1,2,normal,
False,False,1311,18706.98,3,1,2,normal,
False,False,1158,13521.02,0,1,3,normal,
False,False,1371,13382.75,0,1,2,normal,
False,False,1351,23482.45,0,1,4,normal,
False,False,131,32270.27,3,0,2,normal,
False,False,1910,5383.09,3,0,2,normal,
False,False,340,29379.21,2,0,1,normal,
False,False,659,4337.33,1,0,3,normal,
False,False,145,9043.12,0,1,4,normal,
False,False,1436,37791.54,3,0,1,normal,
False,False,99,5016.35,2,0,4,normal,
False,False,841,33673.47,4,0,5,normal,
False,False,902,35981.97,4,1,4,normal,
False,False,124,9620.87,4,0,1,normal,
True,True,707,177164.39,1,0,1,anomaly,account_takeover
False,False,1474,19296.77,1,1,2,normal,
False,False,1168,36430.84,1,1,2,normal,
False,False,326,22355.27,4,0,3,normal,
False,False,1307,12708.12,1,0,2,normal,
False,False,115,16959.27,1,0,5,normal,
False,False,1134,13339.47,4,0,5,normal,
False,False,91,14940.06,1,0,5,normal,
False,False,1388,5142.95,3,0,5,normal,
False,False,1703,33646.17,4,1,4,normal,
False,False,485,12651.21,1,0,5,normal,
False,False,446,4412.36,3,0,2,normal,
False,False,736,25979.45,0,1,4,normal,
False,False,772,27053.93,2,0,4,normal,
False,False,8,39181.74,3,1,1,normal,
False,False,617,14979.67,2,0,4,normal,
False,False,655,17218.25,2,1,5,normal,
False,False,1414,30929.22,2,1,3,normal,
False,False,1847,13542.49,2,0,4,normal,
False,False,859,15395.91,3,0,5,normal,
False,False,586,16172.78,2,1,2,normal,
True,False,1931,12358.1,1,1,4,normal,
False,False,25,31785.77,2,1,1,normal,
False,False,1366,19493.81,1,1,3,normal,
False,False,1396,11853.03,4,1,4,normal,
False,False,814,14801.01,0,1,5,normal,
False,False,230,4045.95,4,1,2,normal,
False,False,154,27227.98,1,0,5,normal,
False,False,1829,15500.45,1,1,1,normal,
False,False,1583,36061.15,1,0,5,normal,
False,False,104,9890.72,0,1,1,normal,
False,False,110,9280.71,3,0,5,normal,
True,False,1586,19472.84,1,0,4,normal,
False,False,34,36246.99,3,1,3,normal,
False,False,1029,2226.64,0,0,1,normal,
False,False,1075,12324.08,2,0,2,normal,
False,False,1335,11530.26,2,0,3,normal,
False,False,106,12502.62,2,1,5,normal,
False,False,691,9442.01,0,1,3,normal,
True,True,648,61421.56,0,1,1,anomaly,account_takeover
False,False,1783,26407.9,1,0,2,normal,
False,False,955,19008.27,0,1,1,normal,
False,False,898,18958.85,0,0,1,normal,
False,False,975,37752.12,1,1,4,normal,
False,False,1498,20454.74,0,0,4,normal,
False,False,208,39869.68,2,0,2,normal,
False,False,1632,29010.16,1,1,4,normal,
False,False,491,28473.74,2,1,5,normal,
False,False,754,8233.97,3,1,5,normal,
False,False,1931,29664.97,4,0,2,normal,
False,False,1665,14764.56,4,0,3,normal,
False,False,1294,26736.54,1,0,3,normal,
False,False,464,26360.7,0,0,3,normal,
True,False,1359,27612.74,0,1,1,normal,
False,False,1951,16129.83,4,1,3,normal,
False,False,636,15775.06,0,0,4,normal,
False,False,1636,1015.98,2,1,2,normal,
False,False,576,16678.39,0,1,1,normal,
False,False,1848,36340.23,3,1,5,normal,
False,False,504,23422.74,2,0,5,normal,
False,False,1804,9886.99,2,1,5,normal,
False,False,794,3945.63,0,0,5,normal,
False,False,717,16943.82,2,0,3,normal,
True,False,1444,35872.31,4,0,1,normal,
False,False,1764,8900.82,4,0,4,normal,
False,False,645,5509.14,3,1,4,normal,
False,False,220,16914.98,4,0,3,normal,
False,False,1058,12385.88,0,1,4,normal,
False,False,1584,25013.45,0,1,4,normal,
False,False,600,1810.05,2,1,5,normal,
True,False,706,98811.87,3,5,3,anomaly,failed_mpin_then_large_order
False,False,1981,12368.15,0,1,1,normal,
True,False,713,26232.37,2,1,5,normal,
False,False,679,26433.68,4,0,2,normal,
False,False,1086,29268.93,2,1,1,normal,
False,False,21,20322.56,1,1,2,normal,
False,False,201,18669.53,0,1,4,normal,
False,False,551,26593.62,2,0,1,normal,
False,False,819,4882.39,2,1,2,normal,
False,False,1667,28899.14,1,1,3,normal,
False,False,1754,12009.36,1,0,2,normal,
False,False,439,13662.84,1,0,4,normal,
False,False,1324,28689.94,2,1,3,normal,
False,False,332,17008.95,3,1,5,normal,
False,False,1658,1319.0,1,1,2,normal,
False,False,775,5988.53,1,1,1,normal,
True,False,1812,16860.3,17,0,1,anomaly,unusual_trading_velocity
False,False,1316,39793.79,3,0,2,normal,
False,False,390,20048.93,2,0,2,normal,
False,False,1953,10406.28,1,1,1,normal,
False,False,1012,18702.75,2,0,2,normal,
False,False,1667,31333.44,4,1,4,normal,
True,False,1218,19895.56,3,1,2,normal,
False,False,695,33379.95,3,1,3,normal,
False,False,142,19624.77,3,0,1,normal,
True,True,32,176409.54,0,1,1,anomaly,account_takeover
False,False,109,36997.94,3,1,5,normal,
False,False,437,27985.27,4,0,1,normal,
False,False,785,1879.84,4,0,4,normal,
False,False,217,7035.79,2,1,4,normal,
False,False,240,26722.83,1,1,1,normal,
False,False,282,14290.0,3,0,1,normal,
False,True,1659,20935.27,0,0,3,normal,
False,False,262,15700.63,4,0,2,normal,
False,False,1075,24343.43,1,1,4,normal,
False,False,1022,11821.66,2,1,2,normal,
False,False,1363,21838.21,2,0,3,normal,
False,False,170,39820.02,4,0,1,normal,
False,False,100,11090.11,1,1,1,normal,
False,False,1701,30182.33,4,1,1,normal,
False,False,1156,7136.68,2,0,3,normal,
False,True,190,36321.76,4,1,2,normal,
False,False,1504,18883.73,0,1,1,normal,
False,False,1384,7076.1,1,1,2,normal,
True,False,606,1791.46,1,1,2,normal,
False,False,1434,37865.98,3,0,4,normal,
False,False,220,24929.02,0,0,2,normal,
False,False,977,23308.98,2,0,1,normal,
True,False,1439,1913.92,2,0,1,normal,
False,False,1004,37329.76,1,1,1,normal,
False,False,1825,39339.68,1,0,1,normal,
False,False,945,25823.7,3,1,1,normal,
True,True,1451,9151.84,1,0,4,anomaly,impossible_location_change
False,False,190,3071.54,0,0,4,normal,
False,False,218,20700.95,4,1,4,normal,
False,False,1454,36807.75,0,1,4,normal,
False,False,32,11907.29,3,1,3,normal,
False,False,1069,18786.47,4,1,1,normal,
False,False,1611,12089.17,4,1,2,normal,
False,False,1674,16951.55,1,1,2,normal,
False,False,1018,21114.14,4,0,2,normal,
False,True,1423,3286.65,4,0,1,normal,
False,False,1181,2538.99,2,0,3,normal,
False,False,1761,36463.51,3,1,1,normal,
False,False,637,11135.18,1,1,2,normal,
False,False,1696,30789.5,0,0,5,normal,
False,False,171,19957.73,2,0,5,normal,
False,False,169,35465.55,0,0,2,normal,
False,False,1384,34066.02,0,0,4,normal,
False,False,598,29765.57,0,1,2,normal,
False,False,52,25524.87,4,1,2,normal,
False,False,812,21389.28,1,0,1,normal,
False,False,254,25848.45,3,1,3,normal,
False,False,695,14421.35,2,1,2,normal,
False,False,1258,18119.69,0,0,3,normal,
False,False,1380,39795.8,2,1,1,normal,
True,False,1850,2869.88,3,0,2,normal,
True,True,1395,36843.15,2,1,3,anomaly,impossible_location_change
False,True,1704,15902.93,0,0,3,normal,
False,False,919,11527.43,2,0,1,normal,
False,False,495,7016.74,4,1,5,normal,
True,False,1549,6710.46,2,1,2,normal,
False,False,879,18064.75,0,0,4,normal,
False,False,1069,15066.32,4,0,5,normal,
False,False,1410,16262.27,3,1,4,normal,
False,False,789,8996.93,3,0,2,normal,
False,False,984,29480.82,4,1,4,normal,
False,False,1006,538.66,2,1,5,normal,
False,False,73,16039.04,2,0,4,normal,
False,False,1142,13941.23,1,0,5,normal,
False,False,1003,25606.35,3,0,1,normal,
False,False,38,28280.46,1,1,2,normal,
False,False,444,30264.87,1,0,5,normal,
False,False,460,12362.72,0,0,1,normal,
False,False,1080,3000.83,1,1,5,normal,
False,False,1590,30753.82,4,0,5,normal,
False,False,52,17840.84,4,1,5,normal,
False,False,675,16446.16,0,0,4,normal,
False,False,1138,38796.95,2,1,1,normal,
False,False,1557,23794.19,4,0,4,normal,
False,False,381,19759.43,2,1,4,normal,
False,False,1351,4813.94,0,1,4,normal,
False,False,701,8410.41,3,0,2,normal,
False,False,1015,37149.5,3,0,4,normal,
False,False,1534,36047.97,3,0,2,normal,
False,False,395,2986.51,1,1,4,normal,
False,False,390,18108.12,2,1,4,normal,
True,False,1763,17163.53,2,0,3,normal,
False,False,1205,31386.67,2,1,4,normal,
False,False,1171,30332.13,1,0,2,normal,
False,False,311,17348.22,0,1,5,normal,
False,False,126,13801.09,4,1,3,normal,
False,True,564,15906.68,4,1,2,normal,
True,False,548,39625.98,4,1,3,normal,
True,False,1500,30083.02,4,0,2,normal,
False,False,116,22200.28,1,1,1,normal,
False,True,73,11319.31,3,0,3,normal,
False,False,1487,6194.14,1,0,4,normal,
False,False,220,34136.75,1,1,2,normal,
False,False,1520,28549.76,1,1,2,normal,
False,False,767,4325.82,2,0,5,normal,
False,False,685,39383.88,3,0,3,normal,
True,False,1181,22444.01,0,1,4,normal,
False,False,320,21579.46,1,0,1,normal,
False,False,1512,17329.31,14,1,1,anomaly,unusual_trading_velocity
False,False,212,3393.8,1,1,2,normal,
False,False,1953,12608.96,3,1,2,normal,
False,False,1785,16588.98,1,0,3,normal,
False,False,1509,2885.96,3,0,4,normal,
False,False,1706,14660.62,3,1,1,normal,
False,True,678,24425.45,2,0,1,normal,
False,False,1297,25281.45,1,0,2,normal,
False,False,921,25266.05,1,1,3,normal,
False,False,1363,25191.09,3,0,1,normal,
False,False,1950,21742.11,3,1,4,normal,
False,False,400,4053.68,4,1,2,normal,
False,False,842,14742.22,4,1,3,normal,
False,False,1575,38188.24,3,1,3,normal,
False,False,1833,17527.67,2,1,1,normal,
False,False,1765,27999.22,0,0,2,normal,
False,False,342,5984.83,3,0,1,normal,
False,True,866,24308.34,3,0,3,normal,
False,False,1877,20251.82,0,0,2,normal,
False,False,898,18032.2,4,0,5,normal,
False,False,404,2267.52,0,1,4,normal,
False,False,895,32377.07,1,1,2,normal,
False,False,1512,18612.21,0,0,4,normal,
False,False,176,14638.79,2,1,5,normal,
False,False,911,15251.97,3,1,5,normal,
True,False,871,33637.75,0,1,2,normal,
False,False,453,12370.5,0,0,5,normal,
False,False,1480,16265.51,0,0,5,normal,
False,False,1685,14487.13,0,0,1,normal,
False,False,534,5221.29,0,0,3,normal,
True,False,1758,11458.21,4,1,1,normal,
True,False,282,1490.47,16,0,3,anomaly,unusual_trading_velocity
True,False,1412,25239.23,1,0,5,normal,
False,False,1238,16172.89,4,1,2,normal,
False,False,1978,24215.96,1,0,2,normal,
False,False,1201,26420.51,1,1,5,normal,
False,False,1841,31867.23,0,1,2,normal,
False,False,1299,32785.31,1,0,3,normal,
False,False,173,4611.83,1,0,1,normal,
False,False,505,887.54,1,0,1,normal,
False,False,1383,7652.18,0,0,5,normal,
False,False,1592,30867.35,4,0,4,normal,
False,False,1459,23479.81,2,1,1,normal,
False,False,110,35935.67,0,1,4,normal,
False,False,342,30734.16,4,1,5,normal,
False,False,704,9346.43,4,1,4,normal,
False,False,1743,34648.41,1,0,5,normal,
False,False,143,31111.16,0,1,4,normal,
False,False,976,23192.95,2,0,2,normal,
False,False,815,5167.77,1,0,4,normal,
False,False,1374,34896.53,3,1,2,normal,
False,False,1452,20044.0,3,1,2,normal,
False,False,1079,18291.56,1,0,5,normal,
False,False,512,26835.46,4,1,5,normal,
False,False,1867,18398.58,4,0,1,normal,
False,False,590,12280.93,2,1,2,normal,
False,False,1484,24979.56,3,0,2,normal,
False,False,19,29108.56,4,1,2,normal,
False,False,1210,24999.15,2,1,1,normal,
True,True,645,24607.63,1,0,2,normal,
False,False,827,22592.65,1,0,4,normal,
False,False,1597,23349.74,1,0,5,normal,
False,False,1375,11951.23,3,0,2,normal,
False,False,992,3865.26,4,0,2,normal,
False,False,375,9315.81,4,0,4,normal,
False,False,1607,13742.02,1,1,5,normal,
False,False,1823,16983.79,0,0,3,normal,
False,False,206,11224.19,3,1,4,normal,
True,False,936,11685.43,2,0,3,normal,
False,False,1392,34755.52,3,0,4,normal,
False,False,774,38166.9,3,0,1,normal,
False,False,701,14448.5,4,1,2,normal,
False,False,659,30990.01,2,0,1,normal,
False,False,1956,26935.92,4,1,1,normal,
False,False,1751,20745.83,1,0,2,normal,
False,False,1216,1925.96,1,0,2,normal,
False,False,1952,37780.28,0,1,5,normal,
False,False,958,26306.39,1,1,4,normal,
False,True,1567,2897.56,2,1,2,normal,
False,False,237,38211.37,1,1,2,normal,
False,False,1695,26634.62,3,0,5,normal,
False,False,953,10515.37,4,1,1,normal,
False,False,1706,5347.02,4,1,4,normal,
True,False,252,13716.48,0,0,5,normal,
False,False,1516,21133.87,4,1,5,normal,
False,False,592,27259.25,4,1,3,normal,
False,False,1885,35629.9,0,0,1,normal,
False,False,1013,10676.29,1,1,2,normal,
False,False,1757,21053.49,0,0,5,normal,
False,False,1846,31854.23,1,1,4,normal,
False,False,716,14367.04,1,1,2,normal,
False,False,1791,31543.08,2,1,4,normal,
False,False,633,22960.86,0,0,2,normal,
False,False,1698,7616.63,3,0,5,normal,
False,False,1960,21279.35,4,0,4,normal,
False,False,1498,32738.8,2,1,1,normal,
True,False,1028,6045.3,21,0,2,anomaly,unusual_trading_velocity
False,False,784,2538.28,2,0,5,normal,
False,False,1165,8996.11,2,1,2,normal,
False,False,1434,14047.12,1,1,3,normal,
False,False,1845,25585.61,4,1,4,normal,
True,True,280,5721.52,3,0,4,anomaly,impossible_location_change
False,False,1115,4188.76,4,0,2,normal,
False,False,1403,14890.06,2,1,4,normal,
True,False,1,71929.69,1,0,3,anomaly,new_account_large_order
False,False,1241,23158.13,3,0,3,normal,
False,False,1102,25713.39,3,1,5,normal,
False,False,1000,31909.17,0,0,4,normal,
False,False,1010,36959.52,4,0,1,normal,
False,True,1175,39166.79,2,1,1,normal,
False,False,1419,18204.44,2,1,4,normal,
False,False,371,4392.57,0,1,2,normal,
True,False,1,80104.81,3,1,1,anomaly,new_account_large_order
False,False,233,10002.22,3,0,3,normal,
False,False,1014,27047.77,3,1,5,normal,
False,False,1191,6453.83,2,1,2,normal,
False,False,592,28594.8,4,0,4,normal,
False,False,972,9671.16,3,1,1,normal,
False,False,1211,771.76,3,1,5,normal,
False,False,1821,29873.62,2,1,5,normal,
False,False,213,24595.85,4,1,5,normal,
False,False,1680,9564.18,4,1,4,normal,
False,False,412,25371.75,2,1,5,normal,
False,False,1004,17018.07,3,1,4,normal,
True,False,282,35357.0,2,1,3,normal,
False,False,672,11996.72,3,0,4,normal,
False,False,975,36231.81,2,0,1,normal,
False,True,688,37049.07,4,1,5,normal,
False,False,535,32547.15,4,0,1,normal,
False,False,844,20689.31,0,1,4,normal,
False,False,69,2867.33,3,0,2,normal,
False,False,1336,4489.53,2,1,1,normal,
False,False,1496,14230.94,0,0,5,normal,
False,False,1244,34394.16,0,1,5,normal,
False,False,1477,38202.82,2,0,4,normal,
False,False,1152,15378.83,2,0,5,normal,
False,False,569,10326.24,2,0,4,normal,
False,False,730,12800.43,0,1,1,normal,
False,False,1456,16646.06,2,0,1,normal,
False,False,1489,10165.5,2,1,4,normal,
False,False,532,31992.16,1,0,2,normal,
False,False,636,31257.74,0,1,4,normal,
False,False,906,14136.8,2,1,5,normal,
False,False,1142,9784.53,2,1,3,normal,
False,False,990,3036.52,1,0,3,normal,
False,False,921,36568.82,4,0,2,normal,
False,False,769,1007.63,1,0,4,normal,
False,False,1020,33999.42,2,1,2,normal,
False,False,1974,34370.67,4,1,2,normal,
False,False,293,32188.65,2,0,3,normal,
False,False,1512,3484.33,0,0,5,normal,
False,False,788,19176.12,3,0,1,normal,
